id;municipio;poblacion_total;poblacion_mayores;proporcion_mayores
50288;Villanueva de Gállego;4751;788;16.59
11001;Alcalá de los Gazules;5188;861;16.6
38039;Santa Úrsula;15154;2516;16.6
19124;Fuentenovilla;602;100;16.61
30029;Mula;17375;2886;16.61
25217;Tàrrega;17932;2979;16.61
31016;Ansoáin/Antsoain;10484;1742;16.62
39043;Meruelo;2213;368;16.63
1043;Oyón-Oion;3445;573;16.63
14067;Villafranca de Córdoba;4787;796;16.63
4035;Cuevas del Almanzora;14726;2449;16.63
41089;Santiponce;8466;1409;16.64
29008;Alhaurín el Grande;26567;4421;16.64
8231;Sant Pere de Ribes;31388;5223;16.64
28051;Chapinería;2563;427;16.66
19219;Pinilla de Molina;12;2;16.67
26161;Valdemadera;12;2;16.67
12037;Castell de Cabres;18;3;16.67
12087;Palanques;36;6;16.67
19133;Heras de Ayuso;228;38;16.67
8042;Cànoves i Samalús;3282;547;16.67
17020;Bescanó;5123;854;16.67
23058;Mancha Real;11163;1862;16.68
46013;Alboraia/Alboraya;25592;4269;16.68
8126;Montgat;12277;2049;16.69
11028;Puerto Real;41963;7003;16.69
7011;Calvià;52447;8755;16.69
48089;Urduliz;5418;905;16.7
5061;Colilla, La;359;60;16.71
43016;Arboç, L';5642;943;16.71
29025;Benalmádena;75877;12676;16.71
18140;Motril;58798;9830;16.72
30023;Librilla;5676;950;16.74
50092;Chiprana;531;89;16.76
29027;Benamocarra;3060;513;16.76
16175;Quintanar del Rey;7573;1273;16.81
8260;Santa Perpètua de Mogoda;25722;4325;16.81
46094;Catarroja;28813;4844;16.81
25205;Sidamon;761;128;16.82
9332;Saldaña de Burgos;202;34;16.83
25215;Talarn;582;98;16.84
8145;Olèrdola;3908;658;16.84
8063;Castellolí;647;109;16.85
31129;Ituren;528;89;16.86
45147;Rielves;812;137;16.87
35006;Arucas;38262;6457;16.88
28166;Valverde de Alcalá;533;90;16.89
46228;Serra;3581;605;16.89
8161;Piera;16921;2858;16.89
7028;Lloret de Vistalegre;1574;266;16.9
39054;Polanco;6096;1030;16.9
8181;Roca del Vallès, La;10807;1826;16.9
7044;Pobla, Sa;14169;2394;16.9
11006;Arcos de la Frontera;30714;5190;16.9
29001;Alameda;5347;904;16.91
17173;Sant Martí Vell;266;45;16.92
17230;Vila-sacra;792;134;16.92
18162;Polopos;1643;278;16.92
41079;Puebla del Río, La;11735;1985;16.92
8184;Rubí;79007;13366;16.92
46025;Alfara del Patriarca;3461;586;16.93
8153;Òrrius;791;134;16.94
43024;Bellvei;2337;396;16.94
17079;Girona;102666;17389;16.94
48085;Sopela;14710;2494;16.95
25247;Vilamòs;171;29;16.96
35028;Tías;21067;3574;16.96
39020;Castro-Urdiales;32329;5484;16.96
29069;Marbella;150725;25559;16.96
17163;Sant Gregori;4172;708;16.97
18068;Dílar;2244;381;16.98
8198;Sant Antoni de Vilamajor;6483;1101;16.98
46260;Vinalesa;3473;590;16.99
46015;Alcàsser;10491;1782;16.99
8196;Sant Andreu de la Barca;26450;4495;16.99
41095;Utrera;51369;8727;16.99
28048;Corpa;788;134;17.01
21035;Gibraleón;12992;2210;17.01
11035;Tarifa;18493;3145;17.01
8238;Sant Quirze del Vallès;20058;3412;17.01
8158;Papiol, El;4278;728;17.02
28030;Cabrera, La;2865;488;17.03
4032;Carboneras;8279;1411;17.04
41086;San Juan de Aznalfarache;22365;3812;17.04
46034;Almoines;2499;426;17.05
9131;Fresnillo de las Dueñas;680;116;17.06
43036;Cabra del Camp;1272;217;17.06
8136;Montornès del Vallès;16386;2796;17.06
46152;Llocnou de la Corona;123;21;17.07
7015;Ciutadella de Menorca;31379;5355;17.07
46244;Torrent;85142;14537;17.07
45128;Pantoja;3572;610;17.08
8107;Lliçà d'Amunt;15801;2699;17.08
29051;Estepona;76302;13036;17.08
31075;Ciriza/Ziritza;158;27;17.09
17111;Navata;1457;249;17.09
37322;Terradillos;3084;527;17.09
8213;Sant Fruitós de Bages;9009;1540;17.09
31019;Aoiz/Agoitz;2923;500;17.11
8143;Òdena;3652;625;17.11
45173;Torrijos;13838;2367;17.11
11004;Algeciras;122368;20949;17.12
43907;Canonja, La;5856;1003;17.13
8300;Viladecavalls;7700;1319;17.13
8208;Sant Esteve Sesrovires;7870;1348;17.13
8114;Martorell;27945;4788;17.13
17186;Sarrià de Ter;5291;907;17.14
11014;Conil de la Frontera;23049;3950;17.14
11903;San Martín del Tesorillo;2734;469;17.15
28018;Becerril de la Sierra;6186;1061;17.15
13047;Herencia;8336;1430;17.15
8164;Pla del Penedès, El;1310;225;17.18
49010;Arcenillas;448;77;17.19
31169;Milagro;3503;602;17.19
18150;Padul;9361;1609;17.19
30043;Yecla;35019;6019;17.19
25244;Vilagrassa;622;107;17.2
11023;Medina Sidonia;11624;1999;17.2
2035;Gineta, La;2574;443;17.21
7065;Vilafranca de Bonany;3637;626;17.21
45157;Santa Cruz del Retamar;3869;666;17.21
46010;Albalat dels Tarongers;1440;248;17.22
8147;Olesa de Montserrat;24272;4180;17.22
40161;Carabias;58;10;17.24
17002;Aiguaviva;760;131;17.24
31101;Ezcabarte;1821;314;17.24
7053;Santa Eugènia;1856;320;17.24
8222;Sant Llorenç d'Hortons;2552;440;17.24
11016;Chipiona;19476;3357;17.24
28146;Tielmes;2713;468;17.25
4069;Olula del Río;6248;1078;17.25
25072;Cervera;9418;1625;17.25
31194;Valle de Ollo/Ollaran;452;78;17.26
29059;Humilladero;3308;571;17.26
8157;Pallejà;11593;2001;17.26
21054;Palma del Condado, La;10576;1826;17.27
17044;Cassà de la Selva;10680;1844;17.27
6083;Mérida;59324;10244;17.27
17228;Vilanant;405;70;17.28
41011;Arahal;19363;3346;17.28
31187;Oiz;133;23;17.29
28122;Ribatejada;914;158;17.29
42094;Garray;757;131;17.31
8256;Santa Maria de Martorelles;878;152;17.31
18079;Fuente Vaqueros;4536;785;17.31
7020;Esporles;5268;912;17.31
8159;Parets del Vallès;18624;3224;17.31
13082;Tomelloso;36174;6261;17.31
8008;Argençola;225;39;17.33
25057;Bòrdes, Es;277;48;17.33
34077;Fuentes de Valdepero;479;83;17.33
6011;Almendralejo;33401;5790;17.33
22249;Villanova;173;30;17.34
20001;Abaltzisketa;323;56;17.34
8034;Calders;1096;190;17.34
28058;Fuenlabrada;187849;32568;17.34
37156;Guijuelo;5475;950;17.35
8002;Aguilar de Segarra;288;50;17.36
3107;Polop;5420;941;17.36
28130;San Fernando de Henares;38722;6722;17.36
31188;Olaibar;403;70;17.37
43020;Banyeres del Penedès;3316;576;17.37
40076;Espinar, El;9662;1678;17.37
28163;Valdepiélagos;627;109;17.38
4047;Gádor;3020;525;17.38
21063;San Bartolomé de la Torre;3942;685;17.38
7029;Lloseta;6348;1103;17.38
15060;Oroso;7533;1309;17.38
31198;Oronz/Orontze;46;8;17.39
40193;Sebúlcor;253;44;17.39
8083;Folgueroles;2243;390;17.39
17089;Llagostera;9064;1576;17.39
17180;Santa Coloma de Farners;13608;2366;17.39
22250;Villanúa;546;95;17.4
45102;Mocejón;5042;878;17.41
18037;Calicasas;643;112;17.42
11011;Bosque, El;2210;385;17.42
30019;Cieza;34828;6066;17.42
8045;Capolat;86;15;17.44
6133;Torremejía;2219;387;17.44
21073;Villablanca;2930;511;17.44
8286;Torre de Claramunt, La;3951;689;17.44
46136;Godelleta;4156;725;17.44
46195;Piles;3048;532;17.45
2037;Hellín;30349;5297;17.45
8306;Vilalba Sasserra;744;130;17.47
18916;Torrenueva Costa;3085;539;17.47
48055;Lemoa;3513;614;17.48
49127;Morales del Vino;3054;534;17.49
35012;Mogán;20717;3624;17.49
6044;Don Benito;36666;6416;17.5
9241;Orbaneja Riopico;354;62;17.51
7040;Palma;415940;72841;17.51
8174;Puigdàlber;565;99;17.52
28183;Zarzalejo;1792;314;17.52
43145;Selva del Camp, La;5682;996;17.53
28006;Alcobendas;117981;20682;17.53
8302;Vilanova del Camí;12667;2222;17.54
8046;Cardedeu;18881;3312;17.54
4013;Almería;199237;34949;17.54
46176;Montroi/Montroy;3236;568;17.55
41064;Montellano;6922;1215;17.55
28144;Soto del Real;9303;1633;17.55
12135;Vila-real;51294;9001;17.55
11022;Línea de la Concepción, La;64158;11261;17.55
8301;Viladecans;66720;11712;17.55
21045;Linares de la Sierra;279;49;17.56
17026;Borrassà;786;138;17.56
22170;Panticosa;894;157;17.56
3025;Benferri;2016;354;17.56
8068;Cervelló;9380;1647;17.56
42042;Buitrago;74;13;17.57
31176;Murchante;4218;741;17.57
8150;Orís;347;61;17.58
41902;Isla Mayor;5697;1002;17.59
17033;Caldes de Malavella;8300;1460;17.59
11032;Sanlúcar de Barrameda;68152;11991;17.59
18189;Víznar;1000;176;17.6
20016;Aia;2108;371;17.6
28180;Villarejo de Salvanés;7636;1344;17.6
46194;Picassent;21913;3858;17.61
1061;Zalduondo;193;34;17.62
3094;Nucia, la;18918;3334;17.62
8279;Terrassa;224114;39478;17.62
18099;Huétor de Santillán;1928;340;17.63
2015;Barrax;1865;329;17.64
23039;Guarromán;2776;490;17.65
45188;Villaluenga de la Sagra;4141;731;17.65
26021;Autol;4752;839;17.66
38009;Breña Baja;5885;1039;17.66
8194;Sant Adrià de Besòs;37310;6589;17.66
14030;Fuente Palmera;9886;1747;17.67
12084;Onda;25149;4443;17.67
22222;Siétamo;690;122;17.68
17158;Sant Climent Sescebes;667;118;17.69
46065;Beniparrell;2058;364;17.69
30002;Abarán;12863;2276;17.69
8248;Santa Eulàlia de Ronçana;7814;1383;17.7
20007;Altzo;446;79;17.71
25252;Vila-sana;751;133;17.71
45083;Layos;875;155;17.71
50062;Burgo de Ebro, El;2659;471;17.71
22037;Arguis;158;28;17.72
7047;Sencelles;3842;681;17.73
7023;Ferreries;5020;890;17.73
41013;Aznalcóllar;6002;1064;17.73
17088;Lladó;840;149;17.74
35008;Firgas;7612;1350;17.74
43134;Rourell, El;383;68;17.75
28157;Valdelaguna;1031;183;17.75
2012;Balazote;2394;425;17.75
15005;Arteixo;33082;5873;17.75
7037;Mercadal, Es;5856;1040;17.76
48039;Garai;332;59;17.77
18042;Capileira;574;102;17.77
28035;Carabaña;2256;401;17.77
46031;Alginet;14293;2540;17.77
28182;Villavieja del Lozoya;315;56;17.78
7030;Llubí;2447;435;17.78
7060;Sineu;4330;770;17.78
35003;Antigua;13318;2371;17.8
31131;Iza/Itza;1325;236;17.81
46256;Vilamarxant;10765;1917;17.81
8295;Vallirana;15658;2788;17.81
13031;Carrión de Calatrava;3140;560;17.83
43038;Cambrils;36030;6423;17.83
2003;Albacete;171857;30635;17.83
17100;Masarac;297;53;17.85
23010;Bailén;16943;3024;17.85
44150;Miravete de la Sierra;28;5;17.86
44082;Corbalán;112;20;17.86
20901;Mendaro;1988;355;17.86
14017;Carlota, La;14140;2526;17.86
8226;Sant Martí de Tous;1259;225;17.87
28121;Redueña;302;54;17.88
39074;Santa María de Cayón;9247;1653;17.88
37379;Zamayón;190;34;17.89
13023;Bolaños de Calatrava;11832;2117;17.89
31072;Cintruénigo;8106;1451;17.9
8269;Seva;3746;671;17.91
8282;Tiana;9110;1632;17.91
41068;Osuna;17231;3086;17.91
28013;Aranjuez;59762;10706;17.91
11027;Puerto de Santa María, El;89435;16015;17.91
28151;Torrelaguna;4884;875;17.92
40901;Ortigosa del Monte;569;102;17.93
25151;Olius;993;178;17.93
19192;Mondéjar;2827;507;17.93
11039;Vejer de la Frontera;12770;2291;17.94
8076;Esparreguera;22149;3974;17.94
25075;Clariana de Cardener;156;28;17.95
31904;Irurtzun;2290;411;17.95
26105;Navarrete;2991;537;17.95
43005;Alcover;5247;942;17.95
11007;Barbate;22490;4038;17.95
8098;Sant Salvador de Guardiola;3408;612;17.96
35019;San Bartolomé de Tirajana;53305;9573;17.96
22112;Fraga;15114;2716;17.97
12058;Espadilla;89;16;17.98
6041;Cristina;545;98;17.98
20014;Asteasu;1535;276;17.98
23099;Villares, Los;6011;1081;17.98
8221;Sant Just Desvern;20187;3629;17.98
38043;Tacoronte;24329;4375;17.98
3059;Crevillent;29609;5326;17.99
19263;Taragudo;50;9;18
46904;Benicull de Xúquer;1122;202;18
1042;Okondo;1189;214;18
43160;Vallmoll;1933;348;18
47090;Mojados;3312;596;18
7013;Campos;11656;2098;18
8284;Tordera;18153;3267;18
41039;Écija;39023;7026;18
20024;Bidania-Goiatz;533;96;18.01
22907;Aínsa-Sobrarbe;2266;408;18.01
28171;Villa del Prado;7178;1293;18.01
21013;Bollullos Par del Condado;14219;2561;18.01
28136;Santorcaz;938;169;18.02
17223;Vilajuïga;1154;208;18.02
31221;Doneztebe/Santesteban;1848;333;18.02
14045;Moriles;3601;649;18.02
8120;Matadepera;9804;1767;18.02
17063;Espinelves;244;44;18.03
17233;Vilobí d'Onyar;3234;583;18.03
8066;Castellví de Rosanes;2073;374;18.04
48035;Fruiz;543;98;18.05
23051;Jamilena;3285;593;18.05
20061;Orio;6066;1095;18.05
46205;Puçol;20408;3684;18.05
11030;Rota;29120;5257;18.05
11020;Jerez de la Frontera;212730;38400;18.05
20047;Itsasondo;648;117;18.06
43137;Sant Jaume dels Domenys;2763;499;18.06
7010;Bunyola;7299;1318;18.06
43172;Vilaverd;476;86;18.07
26064;Fuenmayor;3227;583;18.07
3064;Dolores;7838;1416;18.07
23086;Torredelcampo;13625;2464;18.08
2081;Villarrobledo;24654;4458;18.08
46159;Manises;31170;5636;18.08
30016;Cartagena;216961;39236;18.08
28147;Titulcia;1354;245;18.09
48016;Berango;7402;1339;18.09
38011;Candelaria;28485;5152;18.09
18033;Busquístar;326;59;18.1
8236;Sant Quintí de Mediona;2398;434;18.1
3019;Aspe;21083;3815;18.1
17022;Bisbal d'Empordà, La;11099;2010;18.11
36039;Porriño, O;20322;3681;18.11
46227;Senyera;1115;202;18.12
30011;Blanca;6672;1209;18.12
18192;Zafarraya;2201;399;18.13
46042;Aielo de Malferit;4535;822;18.13
25040;Balaguer;17377;3150;18.13
41060;Marchena;19161;3474;18.13
50018;Alfamén;1455;264;18.14
8182;Pont de Vilomara i Rocafort, El;4030;731;18.14
28038;Cercedilla;7572;1374;18.15
41021;Camas;27631;5014;18.15
16096;Graja de Iniesta;358;65;18.16
38023;San Cristóbal de La Laguna;157815;28654;18.16
8138;Moià;6626;1204;18.17
45142;Quintanar de la Orden;10967;1993;18.17
19008;Albendiego;44;8;18.18
34068;Dehesa de Romanos;55;10;18.18
17083;Hostalric;4340;789;18.18
41061;Marinaleda;2557;465;18.19
41046;Gilena;3644;663;18.19
31060;Burlada/Burlata;20555;3739;18.19
3104;Petrer;33700;6133;18.2
30003;Águilas;36403;6624;18.2
28019;Belmonte de Tajo;1823;332;18.21
35027;Teror;12721;2316;18.21
18027;Benalúa;3288;599;18.22
28068;Guadarrama;16855;3071;18.22
7039;Muro;7799;1422;18.23
21007;Aracena;8240;1502;18.23
4053;Huércal-Overa;20106;3665;18.23
18126;Malahá, La;1837;335;18.24
14010;Benamejí;4934;900;18.24
8088;Garriga, La;16788;3062;18.24
38020;Güímar;21191;3865;18.24
46182;Olocau;2269;414;18.25
41901;Cañada Rosal;3343;610;18.25
17098;Maià de Montcal;460;84;18.26
41043;Garrobo, El;816;149;18.26
46063;Benimodo;2251;411;18.26
18175;Santa Fe;14970;2733;18.26
43030;Bonastre;739;135;18.27
1058;Legutio;2031;371;18.27
12032;Borriana/Burriana;35234;6439;18.27
6015;Badajoz;150146;27429;18.27
31077;Corella;8469;1548;18.28
8288;Torrelles de Foix;2584;473;18.3
45115;Noblejas;3857;706;18.3
8183;Roda de Ter;6640;1215;18.3
29094;Vélez-Málaga;83899;15354;18.3
17103;Maçanet de la Selva;7740;1417;18.31
37294;Santa Marta de Tormes;14622;2677;18.31
17087;Juià;333;61;18.32
41056;Luisiana, La;4575;838;18.32
8259;Santa Maria de Palautordera;9744;1785;18.32
46164;Massamagrell;16401;3004;18.32
46110;Xirivella;30374;5564;18.32
19189;Mohernando;180;33;18.33
23060;Martos;24069;4413;18.33
41037;Corrales, Los;3942;723;18.34
3095;Ondara;7246;1330;18.35
8007;Arenys de Munt;9222;1692;18.35
40170;Riaza;2124;390;18.36
41904;Palmar de Troya, El;2309;424;18.36
21010;Ayamonte;21556;3957;18.36
44129;Jatiel;49;9;18.37
44088;Cuba, La;49;9;18.37
46180;Novetlè/Novelé;860;158;18.37
47175;Tudela de Duero;8695;1597;18.37
17181;Santa Cristina d'Aro;5615;1032;18.38
28080;Majadahonda;71880;13215;18.38
34220;Villamartín de Campos;174;32;18.39
43089;Montferri;435;80;18.39
8263;Sant Vicenç dels Horts;27738;5100;18.39
38005;Arico;8944;1646;18.4
3065;Elx/Elche;235580;43339;18.4
17050;Cervià de Ter;1005;185;18.41
31106;Fontellas;1005;185;18.41
8250;Santa Margarida de Montbui;10349;1905;18.41
39031;Hazas de Cesto;1770;326;18.42
25183;Rialp;662;122;18.43
17190;Serinyà;1156;213;18.43
31056;Biurrun-Olcoz;244;45;18.44
46020;Alcúdia de Crespins, l';5292;976;18.44
7051;Sant Llorenç des Cardassar;9203;1697;18.44
41055;Lora del Río;18145;3346;18.44
11009;Benaocaz;710;131;18.45
8037;Calldetenes;2563;473;18.45
8240;Sant Sadurní d'Anoia;12776;2357;18.45
17015;Banyoles;20191;3726;18.45
8051;Castellar del Vallès;24775;4570;18.45
41096;Valencina de la Concepción;7974;1472;18.46
38041;Sauzal, El;9024;1666;18.46
38026;Orotava, La;42024;7758;18.46
18167;Purullena;2312;427;18.47
46193;Picanya;11617;2146;18.47
8112;Manlleu;20810;3844;18.47
17206;Urús;211;39;18.48
44171;Olba;276;51;18.48
41006;Alcolea del Río;3274;605;18.48
13005;Alcázar de San Juan;30553;5647;18.48
40017;Anaya;119;22;18.49
43090;Montmell, El;1888;349;18.49
41092;Tocina;9342;1727;18.49
7032;Maó;29445;5445;18.49
25043;Vall de Boí, La;1092;202;18.5
38004;Arafo;5703;1055;18.5
8264;Sant Vicenç de Montalt;6649;1230;18.5
17213;Vidreres;8368;1548;18.5
14056;Puente Genil;29279;5418;18.5
46146;Xeresa;2237;414;18.51
8220;Sant Julià de Vilatorta;3209;594;18.51
46029;Algemesí;27282;5050;18.51
44133;Lanzuela;27;5;18.52
46051;Benaguasil;11752;2176;18.52
17153;Rupià;313;58;18.53
1010;Ayala/Aiara;2882;534;18.53
43140;Santa Oliva;3616;670;18.53
8053;Castellbell i el Vilar;4000;741;18.53
39044;Miengo;5187;961;18.53
43133;Roquetes;8193;1518;18.53
38051;Victoria de Acentejo, La;9115;1689;18.53
41077;Puebla de Cazalla, La;10776;1997;18.53
41024;Carmona;29055;5384;18.53
8188;Sagàs;151;28;18.54
1051;Agurain/Salvatierra;5044;935;18.54
28004;Álamo, El;10205;1892;18.54
37164;Huerta;275;51;18.55
20003;Aizarnazabal;760;141;18.55
17109;Montagut i Oix;976;181;18.55
46199;Pobla de Farnals, la;8660;1606;18.55
46068;Benissoda;458;85;18.56
17903;Sant Julià del Llor i Bonmatí;1341;249;18.57
8121;Mataró;128956;23946;18.57
18088;Guadahortuna;1818;338;18.59
17047;Castelló d'Empúries;11627;2162;18.59
19130;Guadalajara;87493;16269;18.59
12085;Orpesa/Oropesa del Mar;10751;2000;18.6
23009;Baeza;15572;2896;18.6
41029;Castilleja de la Cuesta;16924;3148;18.6
46035;Almussafes;8860;1649;18.61
8106;Llinars del Vallès;10392;1934;18.61
40119;Martín Miguel;247;46;18.62
48093;Areatza;1235;230;18.62
29015;Antequera;40579;7555;18.62
8124;Mollet del Vallès;51142;9523;18.62
25120;Lleida;141854;26416;18.62
21053;Niebla;4230;788;18.63
21070;Trigueros;7960;1483;18.63
19125;Gajanejos;59;11;18.64
25087;Esterri de Cardós;59;11;18.64
20066;Errezil;574;107;18.64
21076;Villanueva de los Castillejos;2918;544;18.64
48901;Derio;6953;1296;18.64
7006;Artà;8210;1530;18.64
16113;Iniesta;4348;811;18.65
8017;Balenyà;3937;735;18.67
48069;Mungia;17680;3301;18.67
8123;Molins de Rei;25930;4841;18.67
41050;Herrera;6460;1207;18.68
46082;Canet d'En Berenguer;7178;1341;18.68
26013;Anguciana;428;80;18.69
46078;Burjassot;39450;7375;18.69
29901;Torremolinos;68819;12861;18.69
37016;Aldealengua;663;124;18.7
43162;Vandellòs i l'Hospitalet de l'Infant;6862;1283;18.7
18071;Dúrcal;7160;1339;18.7
11010;Bornos;7483;1400;18.71
46165;Massanassa;10022;1875;18.71
46019;Alcúdia, l';12061;2257;18.71
8156;Palau-solità i Plegamans;14960;2799;18.71
2069;Roda, La;15505;2901;18.71
10131;Navalmoral de la Mata;16618;3110;18.71
14007;Baena;18285;3422;18.71
17152;Roses;19776;3700;18.71
17025;Bordils;1784;334;18.72
31193;Cendea de Olza/Oltza Zendea;1822;341;18.72
21032;Escacena del Campo;2302;431;18.72
29032;Campillos;8349;1563;18.72
8061;Castellgalí;2275;426;18.73
8215;Sant Hipòlit de Voltregà;3657;685;18.73
13079;Solana, La;15042;2818;18.73
46161;Marines;1948;365;18.74
26067;Gallinero de Cameros;16;3;18.75
12069;Higueras;48;9;18.75
42218;Yanguas;112;21;18.75
31138;Lakuntza;1285;241;18.75
46026;Alfarp;1627;305;18.75
8252;Barberà del Vallès;33018;6192;18.75
8089;Gavà;46974;8809;18.75
31070;Castejón;4371;820;18.76
8038;Callús;2088;392;18.77
23045;Huesa;2428;456;18.78
18106;Játar;580;109;18.79
28091;Morata de Tajuña;8024;1508;18.79
3119;Sant Joan d'Alacant;24933;4685;18.79
41026;Casariche;5276;992;18.8
8074;Cubelles;16755;3150;18.8
8217;Sant Joan Despí;34039;6399;18.8
17115;Ordis;388;73;18.81
17090;Llambilles;707;133;18.81
17208;Vall de Bianya, La;1345;253;18.81
46096;Cerdà;356;67;18.82
13013;Almagro;8929;1680;18.82
46011;Alberic;10641;2003;18.82
18122;Loja;20331;3827;18.82
17150;Riudellots de la Selva;2077;391;18.83
8305;Vilafranca del Penedès;40056;7542;18.83
47146;San Miguel del Pino;345;65;18.84
17005;Far d'Empordà, El;605;114;18.84
17148;Riudarenes;2314;436;18.84
7064;Castell, Es;7653;1442;18.84
8197;Sant Andreu de Llavaneres;11712;2207;18.84
8165;Pobla de Claramunt, La;2286;431;18.85
17137;Porqueres;4674;881;18.85
30015;Caravaca de la Cruz;25625;4831;18.85
8090;Gaià;175;33;18.86
48908;Murueta;334;63;18.86
48012;Bakio;2795;527;18.86
18094;Güéjar Sierra;2885;544;18.86
28093;Navacerrada;3256;614;18.86
50204;Pedrola;3659;690;18.86
28024;Braojos;212;40;18.87
45196;Villaseca de la Sagra;1891;357;18.88
17117;Palafrugell;23411;4421;18.88
11902;San José del Valle;4453;841;18.89
11031;San Fernando;94120;17781;18.89
25182;Puigverd de Lleida;1386;262;18.9
28099;Navas del Rey;3217;608;18.9
10193;Torreorgaz;1676;317;18.91
3092;Muro de Alcoy;9129;1726;18.91
45168;Toledo;83547;15797;18.91
17084;Isòvol;333;63;18.92
28111;Pezuela de las Torres;978;185;18.92
25158;Palau d'Anglesola, El;2167;410;18.92
41062;Martín de la Jara;2611;494;18.92
31206;Puente la Reina/Gares;2886;546;18.92
13019;Argamasilla de Alba;6760;1279;18.92
36053;Soutomaior;7525;1424;18.92
38046;Tegueste;11162;2112;18.92
